State,ConstituentCode,AgeBlock,Gender,Marital status,activeDoner
NJ,Friend ,0-0,Male,Married,1
,Students ,21-30,Unknown,,0
WI,Parent ,0-0,Unknown,,0
WI,Parent ,0-0,Male,,0
WI,Alumni ,31-40,Male,,0
WI,Friend ,0-0,Female,,0
MN,Alumni ,0-0,Male,,0
MN,Alumni ,61-70,Female,Single,0
WI,Business ,0-0,,,0
,Faculty/Staff ,0-0,Female,,0
WI,Friend ,0-0,Female,Married,1
NM,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,Married,1
WI,Friend ,0-0,Female,Married,1
WI,Alumni ,0-0,Male,Married,1
FL,Alumni ,0-0,Male,Divorced,1
,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,21-30,Female,,0
IL,Alumni ,31-40,Male,,0
WI,Business ,0-0,,,1
TX,Alumni ,0-0,Male,Married,0
TX,Alumni ,0-0,Female,,0
WA,Alumni ,61-70,Male,Married,0
MN,Alumni ,51-60,Male,,1
MN,Parent ,0-0,Male,,0
WI,Parent ,0-0,Unknown,,0
WI,Alumni ,71-80,Male,Married,1
WI,Alumni ,0-0,Female,,0
WI,Parent ,0-0,Female,,0
WI,Alumni ,31-40,Female,Single,0
MN,Former Parent ,0-0,Female,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Attended Didn't Graduate ,71-80,Female,,0
WI,Alumni ,21-30,Unknown,,0
,Students ,21-30,Female,,0
NE,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,1
FL,Alumni ,0-0,Male,,0
MN,Alumni ,51-60,Female,Married,0
WI,Alumni ,51-60,Female,,0
WI,Alumni ,31-40,Male,Married,1
WI,Alumni ,31-40,Female,Married,0
WI,Alumni ,51-60,Male,Married,1
WI,Friend ,0-0,Female,Widowed,1
CA,Alumni ,41-50,Male,Married,1
WI,Friend ,0-0,Female,,1
WI,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Male,Married,0
WI,Attended Didn't Graduate ,31-40,Female,,0
WI,Alumni ,31-40,Female,Married,1
WI,Alumni ,0-0,Male,Married,0
WI,Attended Didn't Graduate ,61-70,Male,Married,0
NE,Attended Didn't Graduate ,0-0,Male,,0
WI,Friend ,61-70,Male,,0
WI,Alumni ,41-50,Male,Single,0
WI,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,Married,0
WI,Alumni ,31-40,Female,Married,0
,Alumni ,31-40,Female,,0
,Alumni ,21-30,Male,,0
,Former Faculty & Staff ,0-0,Male,,0
NY,Alumni ,0-0,Male,,0
WI,Business ,0-0,,,1
NM,Alumni ,0-0,Male,,0
WY,Attended Didn't Graduate ,0-0,Male,,0
WI,Former Parent ,0-0,Male,Married,1
MN,Alumni ,0-0,Male,Married,0
WI,Parent ,0-0,Female,,0
,Students ,21-30,Unknown,,0
,Students ,21-30,Female,,0
MN,Alumni ,0-0,Female,Married,0
WI,Parent ,0-0,Male,,0
MN,Alumni ,0-0,Female,Married,0
,Students ,21-30,Female,,0
WI,Parent ,0-0,Unknown,,0
,Students ,41-50,Female,,0
CA,Alumni ,41-50,Female,Single,0
MN,Alumni ,0-0,Male,Married,0
WI,Attended Didn't Graduate ,21-30,Female,,0
MN,Alumni ,21-30,Female,,0
MN,Alumni ,21-30,Male,,0
MN,Former Parent ,0-0,Male,Married,0
CA,Alumni ,Over 80,Male,,1
MN,Alumni ,31-40,Female,Single,0
MN,Alumni ,0-0,Female,,0
,Alumni ,0-0,Unknown,,0
MN,Alumni ,21-30,Unknown,,0
MN,Alumni ,21-30,Male,,0
,Students ,0-20,Female,,0
WI,Alumni ,0-0,Female,,0
MN,Attended Didn't Graduate ,0-0,Male,Married,0
WI,Alumni ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Female,,0
WI,Alumni ,31-40,Unknown,,0
,Students ,21-30,Unknown,,0
MN,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Unknown,,1
,Attended Didn't Graduate ,21-30,Female,,0
MN,Former Parent ,0-0,Female,Married,0
,Attended Didn't Graduate ,21-30,Male,,0
MN,Alumni ,51-60,Male,,1
MN,Friend ,0-0,Male,,0
WI,Parent ,0-0,Male,Married,0
WI,Parent ,0-0,Female,,0
WI,Friend ,0-0,Female,Widowed,1
MN,Former Parent ,0-0,Female,Married,0
MN,Former Parent ,0-0,Female,,0
MN,Friend ,0-0,Female,,1
WI,Alumni ,51-60,Female,Married,0
WI,Alumni ,21-30,Male,,0
WI,Alumni ,0-0,Female,Married,0
MN,Alumni ,0-0,Male,Widowed,1
MN,Alumni ,0-0,Female,,0
MN,Alumni ,21-30,Female,,0
NY,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,21-30,Male,,0
FL,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Female,,0
WI,Alumni ,71-80,Female,Married,0
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,0-0,Female,,0
WI,Alumni ,71-80,Female,Divorced,1
WI,Alumni ,0-0,Male,Married,0
MN,Friend ,0-0,Male,Married,1
,Alumni ,0-0,Female,,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
,Alumni ,0-0,Female,,0
MN,Alumni ,71-80,Female,Married,0
,Students ,0-20,Male,,0
,Students ,21-30,Male,,0
MN,Parent ,0-0,Unknown,,0
MN,Alumni ,31-40,Male,,1
MN,Alumni ,21-30,Male,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
MN,Parent ,0-0,Unknown,,0
MN,Parent ,0-0,Male,,0
MN,Parent ,0-0,Male,Married,1
WI,Friend ,0-0,Male,,0
WI,Alumni ,61-70,Male,,0
WI,Alumni ,21-30,Female,,0
,Faculty/Staff ,0-0,Unknown,,0
MN,Alumni ,21-30,Female,,0
WI,Alumni ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,0
MN,Friend ,0-0,Male,Married,1
MN,Parent ,0-0,Unknown,Married,0
,Attended Didn't Graduate ,51-60,Male,,0
MN,Alumni ,31-40,Female,Single,1
,Students ,21-30,Unknown,,0
WI,Alumni ,61-70,Female,Married,0
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,0-0,Male,,0
MO,Alumni ,61-70,Female,Married,1
MN,Alumni ,51-60,Female,,0
MN,Alumni ,0-0,Female,,0
,Attended Didn't Graduate ,21-30,Female,,0
,Students ,21-30,Female,,0
WI,Alumni ,0-0,Female,Married,0
WI,Alumni ,0-0,Female,Married,1
MN,Parent ,0-0,Female,,0
WI,Alumni ,0-0,Male,Married,1
,Alumni ,0-0,Female,,0
,Students ,0-20,Male,,0
WI,Alumni ,31-40,Female,,0
WI,Alumni ,41-50,Female,Single,0
MN,Alumni ,51-60,Female,Single,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Male,,0
TX,Alumni ,31-40,Male,,0
MN,Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Friend ,0-0,Unknown,,1
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,0-0,Female,,0
,Students ,21-30,Unknown,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Friend ,Over 80,Female,,0
MN,Former Parent ,0-0,Female,,0
WI,Alumni ,31-40,Female,,0
,Students ,21-30,Female,,0
WI,Alumni ,41-50,Female,Single,0
WI,Parent ,0-0,Unknown,Married,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,Married,0
AR,Friend ,0-0,Male,Married,1
WI,Friend ,0-0,Female,Married,1
WI,Alumni ,41-50,Male,,0
IL,Alumni ,0-0,Male,,0
MN,Alumni ,61-70,Female,,0
WI,Alumni ,51-60,Male,Married,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Alumni ,21-30,Male,,0
MN,Alumni ,31-40,Female,Single,0
WI,Alumni ,61-70,Male,,1
FL,Alumni ,0-0,Female,Married,0
WI,Friend ,0-0,Male,,1
WI,Alumni ,0-0,Male,Married,1
MN,Alumni ,51-60,Male,,0
WI,Friend ,0-0,Male,Married,1
NV,Alumni ,0-0,Male,Married,0
MN,Alumni ,0-0,Male,,1
WI,Alumni ,61-70,Male,Married,1
NY,Parent ,0-0,Unknown,Married,0
,Students ,0-20,Female,,0
,Parent ,0-0,Female,,0
WI,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
WI,Alumni ,61-70,Female,Married,1
MN,Alumni ,71-80,Female,Married,1
FL,Alumni ,61-70,Female,,0
AK,Alumni ,0-0,Male,,1
WI,Alumni ,0-0,Male,Married,0
CA,Alumni ,0-0,Male,,0
AZ,Friend ,0-0,Male,,1
MN,Friend ,0-0,Unknown,Married,1
WI,Alumni ,31-40,Male,Single,0
WI,Alumni ,41-50,Male,Single,0
,Students ,21-30,Male,,0
WI,Former Faculty & Staff ,0-0,Male,,0
WI,Alumni ,21-30,Female,,0
,Students ,21-30,Unknown,,0
MN,Former Parent ,0-0,Unknown,,0
MN,Friend ,0-0,Female,,1
WI,Alumni ,61-70,Female,Single,0
MN,Former Parent ,0-0,Unknown,Married,0
MN,Alumni ,31-40,Male,,0
WI,Parent ,0-0,Male,Married,1
WI,Alumni ,Over 80,Male,Widowed,1
WI,Alumni ,0-0,Male,Married,1
WI,Parent ,0-0,Male,Married,0
MN,Friend ,0-0,Female,,1
WA,Friend ,0-0,Female,,0
WI,Parent ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,,0
WI,Alumni ,51-60,Male,,0
WI,Alumni ,21-30,Male,,0
MN,Alumni ,21-30,Female,,0
WI,Alumni ,31-40,Male,,0
MN,Alumni ,31-40,Male,,0
,Students ,21-30,Male,,0
MN,Alumni ,21-30,Male,,0
MN,Alumni ,0-0,Male,,1
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,61-70,Male,Married,1
WI,Alumni ,0-0,Male,Married,1
,Students ,21-30,Female,,0
NM,Friend ,0-0,Female,,0
MN,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,41-50,Female,,0
,Alumni ,0-0,Unknown,,0
,Attended Didn't Graduate ,21-30,Female,,0
MN,Alumni ,41-50,Male,Single,0
WI,Alumni ,31-40,Male,Single,0
TX,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Male,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Parent ,0-0,Unknown,Married,0
WI,Alumni ,21-30,Unknown,,0
MN,Alumni ,41-50,Female,Married,1
WI,Attended Didn't Graduate ,0-0,Male,,0
MN,Parent ,0-0,Male,Married,0
WI,Friend ,0-0,Male,,1
MN,Friend ,0-0,Female,Married,1
,Attended Didn't Graduate ,31-40,Unknown,,0
MN,Alumni ,0-0,Male,,0
MI,Alumni ,31-40,Female,,0
WI,Alumni ,61-70,Female,Married,1
WI,Friend ,0-0,Female,Widowed,1
FL,Attended Didn't Graduate ,0-0,Male,,0
MN,Alumni ,0-0,Male,Married,0
MN,Alumni ,51-60,Male,Married,1
MN,Friend ,0-0,Male,Married,1
WI,Friend ,0-0,Male,,0
,Alumni ,0-0,Unknown,,0
MN,Attended Didn't Graduate ,0-0,Male,,1
WI,Parent ,0-0,Female,,1
MN,Alumni ,0-0,Male,Widowed,1
WI,Alumni ,0-0,Male,Married,1
,Alumni ,0-0,Unknown,,0
MN,Alumni ,41-50,Male,Single,0
MN,Parent ,0-0,Male,Married,0
WI,Alumni ,41-50,Male,,0
MN,Alumni ,0-0,Male,Widowed,1
MN,Parent ,0-0,Male,Married,0
ND,Alumni ,21-30,Male,,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Alumni ,31-40,Male,,0
,Students ,21-30,Female,,0
,Students ,21-30,Female,,0
MN,Alumni ,21-30,Female,,0
WI,Alumni ,Over 80,Male,Married,1
WI,Alumni ,0-0,Male,Married,0
MN,Alumni ,41-50,Male,,1
MN,Alumni ,41-50,Female,Single,0
,Students ,31-40,Female,,0
MN,Alumni ,41-50,Female,Single,0
NV,Alumni ,51-60,Female,,0
MN,Alumni ,41-50,Female,Married,0
MN,Alumni ,41-50,Female,Single,0
MN,Parent ,0-0,Female,,0
WI,Alumni ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
,Attended Didn't Graduate ,21-30,Male,,0
WI,Parent ,0-0,Female,Married,0
,Alumni ,0-0,Unknown,,0
WI,Friend ,0-0,Unknown,,0
IL,Alumni ,0-0,Female,Married,0
MN,Alumni ,31-40,Male,Single,0
MN,Alumni ,31-40,Male,Married,0
WI,Alumni ,31-40,Male,,0
WI,Alumni ,31-40,Female,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,71-80,Male,Married,0
WI,Alumni ,0-0,Male,Married,0
MN,Alumni ,51-60,Male,Married,0
MN,Alumni ,41-50,Male,Single,1
MI,Friend ,0-0,Male,,0
MN,Parent ,0-0,Male,,1
MN,Friend ,0-0,Male,,1
MN,Parent ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
MN,Alumni ,71-80,Female,Married,0
MN,Former Parent ,0-0,Female,Married,1
MN,Alumni ,0-0,Female,,0
MN,Alumni ,41-50,Male,Married,0
MN,Alumni ,31-40,Male,,0
WI,Alumni ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Male,,0
WI,Alumni ,51-60,Male,Married,1
,Students ,21-30,Male,,0
,Students ,0-20,Male,,0
MN,Parent ,0-0,Male,Married,0
,Alumni ,0-0,Female,,0
WI,Alumni ,71-80,Female,Married,0
MN,Alumni ,51-60,Female,Married,1
MN,Friend ,0-0,Female,Married,1
MN,Alumni ,41-50,Male,Married,1
AZ,Alumni ,0-0,Male,Married,0
WI,Parent ,0-0,Male,Married,0
WI,Former Parent ,0-0,Male,Married,1
NV,Alumni ,0-0,Male,,1
,Students ,21-30,Female,,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,51-60,Female,Single,0
MN,Alumni ,41-50,Female,Single,0
WI,Alumni ,31-40,Female,Single,0
MN,Alumni ,41-50,Female,Married,0
MN,Parent ,0-0,Unknown,,0
MN,Alumni ,31-40,Female,,0
MN,Alumni ,41-50,Female,Married,0
WI,Alumni ,41-50,Female,,0
MN,Alumni ,31-40,Female,Single,0
WI,Alumni ,31-40,Female,,0
MN,Alumni ,61-70,Male,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
MN,Former Parent ,0-0,Unknown,,0
MN,Friend ,0-0,Unknown,,1
WI,Alumni ,51-60,Female,,0
WI,Alumni ,61-70,Female,Married,0
MN,Alumni ,0-0,Female,Married,1
MN,Alumni ,61-70,Male,,1
AZ,Former Parent ,0-0,Male,,0
MN,Alumni ,41-50,Unknown,,0
MN,Parent ,0-0,Unknown,,0
MN,Attended Didn't Graduate ,71-80,Male,,0
,Alumni ,Over 80,Unknown,,0
MN,Alumni ,61-70,Male,Married,1
,Attended Didn't Graduate ,21-30,Male,,0
WI,Alumni ,41-50,Female,,0
,Students ,41-50,Male,,0
MN,Friend ,0-0,Male,,0
WI,Alumni ,51-60,Male,Married,0
WI,Alumni ,31-40,Male,,0
AZ,Alumni ,71-80,Female,Married,0
WI,Former Parent ,0-0,Female,,0
MN,Alumni ,41-50,Female,Married,0
WI,Former Parent ,0-0,Unknown,Married,0
MN,Alumni ,21-30,Female,,0
WI,Attended Didn't Graduate ,21-30,Female,,0
,Attended Didn't Graduate ,51-60,Unknown,,0
MN,Alumni ,0-0,Female,,0
MN,Alumni ,61-70,Female,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Alumni ,41-50,Female,Single,0
MN,Alumni ,51-60,Female,,0
WI,Friend ,0-0,Female,,0
MN,Alumni ,0-0,Female,,1
WI,Alumni ,41-50,Female,Single,0
MN,Alumni ,31-40,Female,Married,0
MN,Alumni ,41-50,Female,Single,0
WI,Alumni ,31-40,Female,,1
WI,Alumni ,31-40,Female,,0
WI,Alumni ,0-0,Female,,1
MN,Alumni ,51-60,Female,,0
MN,Alumni ,21-30,Male,,0
WI,Alumni ,31-40,Unknown,,0
WI,Alumni ,41-50,Male,Single,0
MN,Alumni ,41-50,Male,Married,0
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Alumni ,51-60,Male,Married,0
WI,Parent ,0-0,Unknown,,0
MN,Alumni ,41-50,Male,Single,0
MN,Parent ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
MN,Alumni ,51-60,Male,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Alumni ,41-50,Male,Single,0
AZ,Attended Didn't Graduate ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
WI,Alumni ,51-60,Male,,0
MN,Alumni ,71-80,Male,Married,1
,Students ,21-30,Male,,0
MN,Alumni ,0-0,Female,,0
WI,Alumni ,51-60,Female,,0
WI,Former Parent ,0-0,Male,Married,0
MN,Former Parent ,0-0,Female,Married,0
MN,Parent ,0-0,Male,Married,0
WI,Alumni ,41-50,Male,Single,0
WI,Alumni ,0-0,Male,Married,1
,Alumni ,0-0,Male,,0
MN,Alumni ,Over 80,Male,,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,,1
MN,Parent ,0-0,Female,,1
MN,Friend ,0-0,Female,,1
WI,Alumni ,41-50,Female,Single,1
,Attended Didn't Graduate ,0-0,Female,,0
MD,Alumni ,71-80,Female,Married,0
WI,Alumni ,51-60,Female,,0
MN,Alumni ,Over 80,Female,Married,0
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,0-0,Female,,1
OH,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,71-80,Unknown,,0
MN,Alumni ,0-0,Male,,0
MN,Alumni ,31-40,Female,Single,0
WI,Attended Didn't Graduate ,21-30,Unknown,,0
,Students ,21-30,Female,,0
WI,Alumni ,41-50,Female,,0
,Students ,21-30,Female,,0
WI,Parent ,0-0,Male,,0
AZ,Alumni ,0-0,Female,Married,1
GA,Alumni ,0-0,Female,,0
WI,Former Parent ,0-0,Female,,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,61-70,Female,Married,0
MN,Retired Faculty/Staff ,0-0,Male,Married,1
TX,Alumni ,0-0,Male,,1
WI,Friend ,0-0,Male,Married,0
KY,Alumni ,0-0,Male,Married,1
MN,Former Parent ,0-0,Male,Married,1
MN,Alumni ,61-70,Male,Single,0
MN,Parent ,0-0,Unknown,,0
MN,Parent ,0-0,Male,Married,0
WI,Friend ,0-0,Male,Married,1
,Alumni ,0-0,Unknown,,0
WI,Alumni ,0-0,Female,,1
WI,Alumni ,51-60,Female,Married,0
WI,Alumni ,0-0,Female,,0
VA,Alumni ,0-0,Female,Married,0
MN,Alumni ,41-50,Male,Single,0
MN,Alumni ,31-40,Male,Single,0
FL,Parent ,0-0,Unknown,,0
MN,Former Parent ,0-0,Male,,1
MN,Parent ,0-0,Female,,0
,Faculty/Staff ,0-0,Female,,0
MN,Alumni ,41-50,Female,,0
WI,Alumni ,51-60,Female,,0
WI,Friend ,0-0,Unknown,Married,1
MN,Alumni ,0-0,Male,,0
MN,Alumni ,71-80,Male,,0
WI,Alumni ,61-70,Male,Married,1
MN,Alumni ,61-70,Male,Married,1
GA,Alumni ,51-60,Female,Married,0
WI,Alumni ,0-0,Female,,0
MN,Parent ,0-0,Unknown,,0
MN,Alumni ,41-50,Female,Single,0
,Students ,21-30,Female,,0
WI,Parent ,0-0,Female,,0
GA,Alumni ,61-70,Female,,0
MN,Alumni ,21-30,Female,,0
,Students ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
,Students ,21-30,Female,,0
,Friend ,0-0,Female,,1
MN,Parent ,0-0,Female,,0
MN,Friend ,0-0,Female,Widowed,1
MN,Alumni ,51-60,Female,Single,0
,Alumni ,0-0,Female,,0
MN,Alumni ,51-60,Female,,0
WI,Alumni ,31-40,Female,,0
,Faculty/Staff ,0-0,Male,,0
MN,Alumni ,41-50,Male,,0
WI,Parent ,0-0,Male,Married,0
,Parent ,0-0,Male,,0
FL,Alumni ,0-0,Male,,0
ND,Alumni ,31-40,Male,Single,0
,Students ,21-30,Male,,0
MN,Alumni ,51-60,Female,,0
MN,Alumni ,0-0,Unknown,,0
,Students ,41-50,Female,,0
MN,Alumni ,51-60,Female,Married,0
MN,Alumni ,71-80,Female,,0
MN,Friend ,0-0,Female,,1
MN,Alumni ,51-60,Male,,0
WI,Parent ,0-0,Male,Married,0
WI,Parent ,0-0,Male,Married,0
MN,Former Parent ,0-0,Male,Married,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,21-30,Male,,0
WI,Former Parent ,0-0,Female,Married,0
WI,Alumni ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
,Alumni ,0-0,Female,,0
,Alumni ,0-0,Male,,1
CA,Attended Didn't Graduate ,0-0,Male,Married,0
MN,Parent ,0-0,Male,Married,0
CA,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,,1
WI,Parent ,0-0,Unknown,,0
MN,Alumni ,41-50,Female,,0
MN,Alumni ,0-0,Male,,1
MN,Former Parent ,0-0,Male,Married,0
WI,Parent ,0-0,Unknown,,0
MN,Alumni ,51-60,Female,Married,0
MN,Alumni ,51-60,Male,Married,0
IL,Attended Didn't Graduate ,0-0,Male,,0
CO,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,71-80,Male,Married,1
WI,Alumni ,51-60,Male,,0
MN,Alumni ,21-30,Male,,0
WI,Friend ,0-0,Male,Married,1
WI,Friend ,0-0,Female,,1
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,1
MN,Former Parent ,0-0,Male,Married,0
WI,Parent ,0-0,Male,Married,0
MN,Former Parent ,0-0,Unknown,,0
WI,Friend ,0-0,Male,,1
MN,Alumni ,Over 80,Male,Married,0
MN,Alumni ,51-60,Male,Married,1
WI,Alumni ,Over 80,Female,,0
MN,Parent ,0-0,Male,Married,0
MN,Alumni ,51-60,Unknown,,0
MN,Attended Didn't Graduate ,0-0,Female,Married,0
,Students ,21-30,Male,,0
WI,Alumni ,71-80,Female,Married,1
MN,Alumni ,31-40,Female,,0
,Students ,21-30,Unknown,,0
,Attended Didn't Graduate ,31-40,Female,,0
WI,Alumni ,51-60,Female,,0
MN,Alumni ,21-30,Female,,0
WI,Alumni ,61-70,Male,,1
MN,Parent ,0-0,Unknown,Married,0
MN,Former Parent ,0-0,Unknown,Married,0
WI,Parent ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
TX,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Female,,0
MI,Friend ,0-0,Male,,1
MN,Alumni ,61-70,Female,Married,0
WI,Alumni ,61-70,Female,Married,0
WI,Alumni ,71-80,Female,,1
,Students ,21-30,Female,,0
MN,Alumni ,31-40,Male,Single,0
MN,Alumni ,31-40,Female,Single,0
AZ,Alumni ,0-0,Female,Married,0
WI,Alumni ,51-60,Female,,0
MN,Parent ,0-0,Unknown,Married,0
WI,Alumni ,0-0,Male,Married,0
MN,Alumni ,Over 80,Male,Married,1
WI,Friend ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
MN,Alumni ,71-80,Female,Married,0
MN,Alumni ,0-0,Female,,1
WI,Alumni ,51-60,Female,Married,0
WI,Alumni ,31-40,Unknown,,0
,Students ,0-20,Female,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Parent ,0-0,Female,,0
MN,Alumni ,21-30,Unknown,,0
WI,Friend ,0-0,Female,,1
,Former Parent ,0-0,Male,,0
WI,Friend ,0-0,Male,Married,1
GA,Alumni ,0-0,Male,Married,1
WI,Friend ,0-0,Male,Married,1
MN,Alumni ,0-0,Male,,0
MN,Parent ,0-0,Male,Married,0
,Alumni ,0-0,Unknown,,0
MN,Alumni ,31-40,Female,Single,0
WI,Alumni ,31-40,Female,Single,0
WI,Alumni ,61-70,Male,Married,0
WI,Alumni ,51-60,Male,Married,1
MN,Friend ,0-0,Male,Married,1
,Alumni ,0-0,Male,,0
WI,Parent ,0-0,Unknown,,0
WI,Alumni ,51-60,Unknown,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Parent ,0-0,Female,Married,0
MN,Parent ,0-0,Unknown,,0
WI,Parent ,0-0,Female,,0
,Students ,21-30,Unknown,,0
,Students ,21-30,Female,,0
MT,Alumni ,0-0,Male,,0
ID,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,0-0,Female,,0
FL,Alumni ,0-0,Female,Widowed,1
NJ,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Male,,0
TN,Alumni ,0-0,Male,Married,1
,Alumni ,0-0,Male,,0
WI,Alumni ,41-50,Unknown,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,0-0,Male,,0
WI,Friend ,0-0,Female,,0
MN,Parent ,0-0,Female,Married,0
MN,Alumni ,31-40,Male,Single,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Business ,0-0,,,0
MN,Alumni ,0-0,Female,,0
MN,Friend ,0-0,Female,,0
WI,Business ,0-0,,,1
,Business ,0-0,,,1
,Alumni ,0-0,Unknown,,0
MN,Alumni ,71-80,Female,Married,0
WI,Alumni ,71-80,Female,Divorced,1
WI,Alumni ,71-80,Female,Married,0
WI,Alumni ,21-30,Male,,0
WI,Alumni ,51-60,Female,Married,1
,Students ,0-20,Male,,0
ID,Parent ,0-0,Unknown,Married,0
ID,Alumni ,21-30,Unknown,,0
WI,Alumni ,51-60,Male,Single,0
WI,Alumni ,51-60,Male,,0
FL,Alumni ,41-50,Male,Single,0
WI,Parent ,0-0,Unknown,Married,0
,Students ,31-40,Female,,0
,Students ,0-20,Unknown,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Friend ,0-0,Female,,1
,Students ,0-20,Female,,0
WI,Friend ,0-0,Unknown,Married,1
AZ,Alumni ,0-0,Male,Married,1
,Attended Didn't Graduate ,21-30,Male,,0
WI,Former Parent ,0-0,Female,Married,0
WI,Former Parent ,0-0,Male,Married,0
MN,Friend ,0-0,Female,,0
FL,Attended Didn't Graduate ,0-0,Female,,0
FL,Former Parent ,0-0,Male,Married,1
WI,Alumni ,71-80,Male,Married,0
AZ,Alumni ,71-80,Female,Widowed,1
MN,Alumni ,51-60,Female,,0
WI,Alumni ,21-30,Male,,0
TN,Alumni ,Over 80,Female,Married,0
MN,Friend ,0-0,Unknown,,1
MN,Business ,0-0,,,1
WI,Alumni ,21-30,Female,,0
MN,Alumni ,41-50,Female,Married,0
WI,Friend ,0-0,Unknown,Married,1
WI,Alumni ,31-40,Male,Single,1
VA,Alumni ,61-70,Female,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,61-70,Female,,0
TX,Alumni ,41-50,Male,Single,0
WI,Former Faculty & Staff ,0-0,Male,,1
MN,Friend ,0-0,Male,,1
WI,Friend ,0-0,Male,,0
NE,Friend ,0-0,Female,,1
AZ,Friend ,0-0,Male,,1
MN,Alumni ,0-0,Female,Married,0
WI,Alumni ,71-80,Female,Married,0
WI,Alumni ,Over 80,Female,Married,0
WI,Parent ,0-0,Unknown,Married,0
FL,Alumni ,51-60,Female,Married,0
MN,Former Parent ,0-0,Female,,0
WI,Friend ,0-0,Male,Married,1
,Students ,0-20,Male,,0
MN,Alumni ,31-40,Male,Single,0
WI,Alumni ,21-30,Female,,0
,Students ,21-30,Male,,0
WI,Alumni ,51-60,Female,Married,1
,Faculty/Staff ,0-0,Female,,0
